HubNode,FrameElements
ClusterHub_1425,Cause_bodily_experience.Explanation;Perception_body.Explanation
ClusterHub_1426,Business_closure.Explanation;Locale_closure.Explanation
ClusterHub_1427,Achieving_first.Explanation;Product_development_scenario.Explanation
ClusterHub_1428,Fire_going_out.Explanation;Putting_out_fire.Explanation
ClusterHub_1429,Becoming.Explanation;Transition_to_a_quality.Explanation;Transition_to_a_state.Explanation
ClusterHub_1430,Awareness_change_scenario.Explanation;Enter_awareness.Explanation
ClusterHub_1431,Body_movement.External_cause;Facial_expression.External_cause;Making_faces.External_cause
ClusterHub_1432,Fleeing.External_cause;Self_motion.External_cause
ClusterHub_1433,Spelling_and_pronouncing.Formal_realization;Text_creation.Form
ClusterHub_1434,Emanating.Form;Emitting.Form
ClusterHub_1435,Natural_features.Formational_cause;Relational_natural_features.Formational_cause
ClusterHub_1436,Body_mark.Cause;Entity.Formational_cause;Physical_entity.Formational_cause
ClusterHub_1437,Affirm_or_deny.Frequency;Communication.Frequency;Statement.Frequency
ClusterHub_1438,Arriving.Frequency;Cause_to_land.Frequency;Eventive_affecting.Frequency;Explosion.Frequency;Vehicle_landing.Frequency
ClusterHub_1439,Departing.Frequency;Quitting_a_place.Frequency
ClusterHub_1440,Residence.Frequency;Temporary_stay.Frequency;Visit_host_stay.Frequency;Visiting.Frequency;Visiting_scenario_stay.Frequency
ClusterHub_1441,Cause_bodily_experience.Frequency;Cause_harm.Frequency;Violence.Frequency
ClusterHub_1442,Come_into_effect.Frequency;Process_start.Frequency
ClusterHub_1443,Activity_stop.Frequency;Process_stop.Frequency
ClusterHub_1444,Attending.Frequency;Becoming_a_member.Frequency;Come_together.Frequency;Confronting_problem.Frequency;Contacting.Frequency;Emergency.Frequency;Event.Frequency;Exercising.Frequency;Experience_bodily_harm.Frequency;Frequency.Rate;Go_into_shape.Frequency;Intentional_traversing.Frequency;Intentionally_act.Frequency;Losing_someone.Frequency;Motion.Frequency;Piracy.Frequency;Process_end.Frequency;Process_resume.Frequency;Resolve_problem.Frequency;Responsibility.Frequency;Rotting.Frequency;Traversing.Frequency;Working_a_post.Frequency
ClusterHub_1445,Competition.Frequency;Elimination_tournament.Frequency;Finals.Frequency;Preliminary_stage.Frequency
ClusterHub_1446,Setting_out.Frequency;Travel.Frequency
ClusterHub_1447,Run_risk.Frequency;Wagering.Frequency
ClusterHub_1448,Being_obligated.Frequency;Temporary_leave.Frequency
ClusterHub_1449,Abusing.Frequency;Committing_crime.Frequency;Kidnapping.Frequency;Rape.Frequency;Robbery.Frequency;Smuggling.Frequency;Theft.Frequency
ClusterHub_1450,Detonate_explosive.Frequency;Using.Frequency
ClusterHub_1451,Nuclear_process.Frequency;Undergo_change.Frequency
ClusterHub_1452,Being_at_risk.Frequency;Precariousness.Frequency
ClusterHub_1453,Cause_to_perceive.Frequency;Perception_experience.Frequency
ClusterHub_1454,Making_arrangements.Frequency;Scheduling.Frequency;Timetable.Period_of_iterations
ClusterHub_1455,Go_dancing.Frequency;Go_places.Frequency;Go_shopping.Frequency;Tourism_scenario_departure.Frequency;Tourism_scenario_stay.Frequency;Tourist_activities.Frequency
ClusterHub_1456,Judgment_communication.Grounds;Judgment_direct_address.Grounds
ClusterHub_1457,Cause_expansion.Group;Expansion.Group
ClusterHub_1458,Change_position_on_a_scale.Group;Proliferating_in_number.Group
ClusterHub_1459,Becoming.Group;Transition_to_a_quality.Group
ClusterHub_1460,Attaching.Handle;Becoming_attached.Handle;Being_attached.Handle
ClusterHub_1461,Giving.Imposed_purpose;Giving_scenario.Imposed_purpose;Offering.Imposed_purpose;Submitting_documents.Imposed_purpose;Supply.Imposed_purpose
ClusterHub_1462,Commerce_buy.Imposed_purpose;Renting.Imposed_purpose
ClusterHub_1463,Commerce_sell.Imposed_purpose;Renting_out.Imposed_purpose
ClusterHub_1464,Creating.Imposed_purpose;Ingredients.Use
ClusterHub_1465,Locale.Inherent_purpose;Locale_by_characteristic_entity.Inherent_purpose;Locale_by_collocation.Inherent_purpose;Locale_by_ownership.Inherent_purpose;Locale_by_use.Use;Relational_location.Inherent_purpose
ClusterHub_1466,Choosing.Inherent_purpose;Willingness.Purpose
ClusterHub_1467,Active_substance.Effect;Substance.Inherent_purpose
ClusterHub_1468,Adjusting.Instrument;Arranging.Instrument;Attaching.Instrument;Bungling.Instrument;Cause_emotion.Instrument;Cause_to_experience.Instrument;Closure.Instrument;Cutting.Instrument;Detaching.Instrument;Grooming.Instrument;Hiring.Instrument;Immobilization.Instrument;Inhibit_movement.Instrument;Intentionally_affect.Instrument;Manipulate_into_doing.Instrument;Rape.Instrument;Reparation.Gift;Replacing.Instrument;Rescuing.Instrument;Separating.Instrument;Silencing.Instrument;Taking_captive.Instrument
ClusterHub_1469,Committing_crime.Instrument;Piracy.Instrument;Theft.Instrument
ClusterHub_1470,Body_movement.Internal_cause;Facial_expression.Internal_cause;Making_faces.Internal_cause
ClusterHub_1471,Agree_or_refuse_to_act.Internal_cause;Communication_response.Internal_cause;Respond_to_proposal.Internal_cause
ClusterHub_1472,Affirm_or_deny.Internal_cause;Complaining.Internal_cause;Judgment_communication.Internal_cause;Renunciation.Internal_cause;Reveal_secret.Internal_cause;Statement.Internal_cause
ClusterHub_1473,Fleeing.Internal_cause;Self_motion.Internal_cause
ClusterHub_1474,Communication_noise.Internal_cause;Make_noise.Internal_cause
ClusterHub_1475,Sounds.Internal_cause;Vocalizations.Internal_cause
ClusterHub_1476,Affirm_or_deny.Iterations;Statement.Iterations
ClusterHub_1477,Cause_bodily_experience.Iterations;Cause_harm.Iterations;Experience_bodily_harm.Iterations;Violence.Iterations
ClusterHub_1478,Run_risk.Iterations;Wagering.Iterations
ClusterHub_1479,Attack.Iterations;Counterattack.Iterations;Invading.Iterations
ClusterHub_1480,Telling.Iterations;Warning.Iterations
ClusterHub_1481,Temporary_stay.Iterations;Visit_host_stay.Iterations;Visiting.Iterations;Visiting_scenario_stay.Iterations
ClusterHub_1482,Beat_opponent.Iterations;Win_prize.Iterations
ClusterHub_1483,Eclipse.Vantage_point;Hiding_objects.Potential_observer;Perception_active.Location_of_protagonist;Perception_experience.Location_of_protagonist;Punctual_perception.Location_of_protagonist
ClusterHub_1484,Inspecting.Location_of_protagonist;Patrolling.Location_of_protagonist
ClusterHub_1485,Cause_to_move_in_place.Locus;Manipulation.Locus
ClusterHub_1486,Knot_creation_scenario.Locus;Manipulate_into_shape.Locus;Rope_manipulation.Locus
ClusterHub_1487,Records.Material;Text.Material
ClusterHub_1488,Intentional_traversing.Means_of_motion;Traversing.Means_of_motion
ClusterHub_1489,Assessing.Medium;Cogitation.Medium
ClusterHub_1490,Absorb_heat.Medium;Apply_heat.Medium
ClusterHub_1491,Aggregate.Name;Convoy.Name;Entourage.Name;Team.Name
ClusterHub_1492,Organization.Name;Part_whole.Name;Temporary_group.Name
ClusterHub_1493,Natural_features.Name;Relational_natural_features.Name
ClusterHub_1494,Accoutrements.Name;Ammunition.Name;Artifact.Name;Clothing.Name;Connectors.Name;Controller_object.Name;Entity.Name;Fastener.Name;Fire_break.Name;Information_display.Name;Key.Name;Law.Name;Money.Name;Physical_artworks.Name;Physical_entity.Name;Records.Title;Text.Title;Toys.Name
ClusterHub_1495,Government_institution.Name;Law_enforcement_agency.Name
ClusterHub_1496,Emergency_fire.Name;Fire_burning.Name
ClusterHub_1497,Arriving.New_situation;Cause_to_land.New_situation;Vehicle_landing.New_situation
ClusterHub_1498,Cause_to_start.New_situation;Launch_process.New_situation
ClusterHub_1499,Intentional_traversing.New_situation;Quitting_a_place.New_situation;Setting_out.New_situation;Traversing.New_situation
ClusterHub_1500,Detonate_explosive.Outcome;Using.Outcome
ClusterHub_1501,Enforcing.Outcome;Execute_plan.Outcome
ClusterHub_1502,Awareness.Paradigm;Estimating.Circumstances;Grasp.Reference_point;Mental_activity.Paradigm;Opinion.Domain
ClusterHub_1503,Complaining.Particular_iteration;Statement.Particular_iteration
ClusterHub_1504,Change_of_temperature.Particular_iteration;Change_position_on_a_scale.Particular_iteration
ClusterHub_1505,Attempt.Particular_iteration;Attempt_means.Particular_iteration;Work.Particular_iteration
ClusterHub_1506,Confronting_problem.Particular_iteration;Intentionally_act.Particular_iteration;Responsibility.Particular_iteration;Working_a_post.Particular_iteration
ClusterHub_1507,Cause_to_start.Particular_iteration;Launch_process.Particular_iteration
ClusterHub_1508,Attack.Particular_iteration;Counterattack.Particular_iteration;Invading.Particular_iteration;Suicide_attack.Particular_iteration
ClusterHub_1509,Beat_opponent.Particular_iteration;Finish_competition.Particular_iteration;Win_prize.Particular_iteration
ClusterHub_1510,Inspecting.Particular_iteration;Patrolling.Particular_iteration
ClusterHub_1511,Protest.Particular_iteration;Taking_sides.Particular_iteration
ClusterHub_1512,Agree_or_refuse_to_act.Particular_iteration;Respond_to_proposal.Particular_iteration
ClusterHub_1513,Aiming.Particular_iteration;Attempt_distant_interaction_scenario.Particular_iteration;Hit_or_miss.Particular_iteration
ClusterHub_1514,Agriculture.Particular_iteration;Attempt_obtain_food_scenario.Particular_iteration;Food_gathering.Particular_iteration;Growing_food.Particular_iteration;Hunting.Particular_iteration;Hunting_scenario.Particular_iteration;Hunting_success_or_failure.Particular_iteration;Planting.Particular_iteration
ClusterHub_1515,Cause_bodily_experience.Particular_iteration;Cause_harm.Particular_iteration
ClusterHub_1516,Change_direction.Path_shape;Motion.Path_shape
ClusterHub_1517,Alliance.Period_of_existence;Military.Period_of_existence;Organization.Period_of_existence;Temporary_group.Period_of_existence
ClusterHub_1518,Government_institution.Period_of_existence;Law_enforcement_agency.Period_of_existence
ClusterHub_1519,Arriving.Period_of_iterations;Cause_to_land.Period_of_iterations;Vehicle_landing.Period_of_iterations
ClusterHub_1520,Commerce_sell.Period_of_iterations;Giving.Period_of_iterations;Offering.Period_of_iterations
ClusterHub_1521,Confronting_problem.Period_of_iterations;Intentionally_act.Period_of_iterations;Responsibility.Period_of_iterations;Working_a_post.Period_of_iterations
ClusterHub_1522,Cause_impact.Period_of_iterations;Impact.Period_of_iterations
ClusterHub_1523,Detonate_explosive.Period_of_iterations;Using.Period_of_iterations
ClusterHub_1524,Nuclear_process.Period_of_iterations;Undergo_change.Period_of_iterations
ClusterHub_1525,Beat_opponent.Period_of_iterations;Win_prize.Period_of_iterations
ClusterHub_1526,Cause_bodily_experience.Period_of_iterations;Cause_harm.Period_of_iterations
ClusterHub_1527,Education_professional.Persistent_characteristic;Irregular_combatants.Persistent_characteristic;Member_of_military.Persistent_characteristic;Noncombatant.Persistent_characteristic;People.Persistent_characteristic;People_along_political_spectrum.Persistent_characteristic;People_by_age.Persistent_characteristic;People_by_jurisdiction.Persistent_characteristic;People_by_leisure_activity.Persistent_characteristic;People_by_military_specialty.Persistent_characteristic;People_by_morality.Persistent_characteristic;People_by_origin.Persistent_characteristic;People_by_religion.Persistent_characteristic;People_by_residence.Persistent_characteristic;People_by_vocation.Persistent_characteristic;Performers.Persistent_characteristic;Representative.Persistent_characteristic;Student_body.Persistant_characteristic
ClusterHub_1528,Change_posture.Point_of_contact;Posture.Point_of_contact
ClusterHub_1529,Network.Possessor;Set_of_interrelated_entities.Possessor;System.Possessor
ClusterHub_1530,Ineffability.Property;Stimulus_focus.Property
ClusterHub_1531,Change_direction.Purpose;Halt.Purpose;Mass_motion.Purpose;Motion.Purpose;Redirecting.Purpose
ClusterHub_1532,Path_shape.Purpose;Traversing.Purpose
ClusterHub_1533,Burying.Purpose;Dressing.Purpose;Installing.Purpose;Placing.Purpose;Storing.Purpose
ClusterHub_1534,Cause_change_of_position_on_a_scale.Purpose;Cause_proliferation_in_number.Purpose
ClusterHub_1535,Cause_to_start.Purpose;Launch_process.Purpose
ClusterHub_1536,Damaging.Purpose;Reshaping.Purpose
ClusterHub_1537,Cause_to_fragment.Purpose;Destroying.Purpose
ClusterHub_1538,Alternatives.Purpose;Opportunity.Opportunity
ClusterHub_1539,Container_focused_placing.Purpose;Filling.Purpose
ClusterHub_1540,Arriving.Re-encoding;Cause_to_land.Re-encoding;Vehicle_landing.Re-encoding
ClusterHub_1541,Attack.Re-encoding;Counterattack.Re-encoding;Invading.Re-encoding;Suicide_attack.Re-encoding
ClusterHub_1542,Intentional_traversing.Re-encoding;Quitting_a_place.Re-encoding;Setting_out.Re-encoding;Traversing.Re-encoding
ClusterHub_1543,Beat_opponent.Re-encoding;Win_prize.Re-encoding
ClusterHub_1544,Cause_bodily_experience.Re-encoding;Cause_harm.Re-encoding
ClusterHub_1545,Pay_collect_touristic_services.Reason;Tourist_service_collect.Reason;Tourist_service_pay.Reason
ClusterHub_1546,Get_document.Reason;Hire_provide_touristic_services.Reason;Planning_by_tourist.Reason;Tourism_scenario_preparation.Reason;Tourist_service_buy.Reason;Tourist_service_reserve.Reason;Tourist_service_sell.Reason
ClusterHub_1547,Arrival.Reason;Arrival_at_destination.Reason;Go_dancing.Reason;Go_places.Reason;Go_shopping.Reason;Tourism_scenario_stay.Reason;Tourist_activities.Reason
ClusterHub_1548,Tourism_scenario.Reason;Travel.Reason
ClusterHub_1549,Renting.Recipient;Tourist_service_buy.Recipient
ClusterHub_1550,Being_in_captivity.Reciprocation;Imprisonment.Offense;Inhibit_movement.Reciprocation
ClusterHub_1551,Quitting_a_place.Reciprocation;Setting_out.Reciprocation
ClusterHub_1552,Location_on_path.Region_quantification;Locative_relation.Region_quantification
ClusterHub_1553,Assigned_location.Related_event;Locale.Related_event;Locale_by_characteristic_entity.Related_event;Locale_by_collocation.Related_event;Relational_location.Related_event
ClusterHub_1554,Commerce_sell.Relay;Renting_out.Relay
ClusterHub_1555,Being_up_to_it.Relevant_feature;Capability.Relevant_feature;Rising_to_a_challenge.Relevant_feature
ClusterHub_1556,Cause_bodily_experience.Result;Cause_change_of_consistency.Result;Cause_change_of_phase.Result;Cause_change_of_strength.Result;Cause_impact.Result;Cause_temperature_change.Result;Cause_to_be_sharp.Result;Cause_to_fragment.Result;Cause_to_move_in_place.Result;Cause_to_rot.Result;Change_of_consistency.Result;Change_of_phase.Result;Change_of_phase_scenario.Result;Change_resistance.Result;Container_focused_placing.Result;Container_focused_removing.Result;Corroding.Result;Corroding_caused.Result;Damaging.Result;Death.Result;Destroying.Result;Downing.Result;Grinding.Result;Ground_up.Result;Impact.Result;Infecting.Result;Killing.Result;Manipulation.Result;Placing_scenario.Result;Removing_scenario.Result;Rotting.Result;Transitive_action.Result
ClusterHub_1557,Amalgamation.Result;Cause_to_amalgamate.Result
ClusterHub_1558,Becoming_separated.Result;Fragmentation_scenario.Result;Separating.Result
ClusterHub_1559,Cogitation.Result;Worry.Result
ClusterHub_1560,Appointing.Result;Change_of_leadership.Result;Reject_leadership.Result
ClusterHub_1561,Change_of_temperature.Result;Change_position_on_a_scale.Result
ClusterHub_1562,Attack.Result;Counterattack.Result;Hostile_encounter.Result;Invading.Result;Suicide_attack.Result
ClusterHub_1563,Cause_harm.Result;Corporal_punishment.Result
ClusterHub_1564,Come_into_effect.Result;Process_start.Result
ClusterHub_1565,Activity_stop.Result;Process_stop.Result
ClusterHub_1566,Activity_ready_state.Result;Be_on_alert.Result
ClusterHub_1567,Commerce_sell.Result;Renting_out.Result
